Spotify ID,Artist IDs,Track Name,Artist Name(s),Duration (ms),Popularity,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3rs65NGO4hPYzxtkmptojP,063xkuRULzZu8fcoPR2rKR,Crosstown Shuffle,Lou Donaldson,315320,2,"bebop,hard bop,jazz,jazz funk,jazz saxophone,soul jazz",0.515,0.224,10,-16.498,1,0.0547,0.633,0.0701,0.328,0.494,163.089,4
0NrXT542d7g6Y2RDNDFCSm,4PNIQCDBeVCSSqKUhvkP8Y,Yeah!,Horace Silver Quintet,388400,4,"bebop,hard bop,jazz,soul jazz",0.444,0.49,8,-15.108,1,0.0495,0.592,0.0108,0.296,0.512,147.438,4
7jo5jsXWiBIzQfPTSwNKBt,420BtT2Zyze7Eb9zqHcliW,Mamacita,Blue Mitchell,347386,5,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.666,0.467,10,-9.814,1,0.0385,0.701,0.0419,0.108,0.801,100.279,4
62ADmGUgi4J5zgJDTRKGJz,0RKsF1pa3v0hhEeJbt5AxV,Hobo Joe,Johnny Coles,495173,10,"hard bop,jazz trumpet",0.59,0.393,3,-11.174,1,0.046,0.704,0.00513,0.143,0.696,142.256,4
6B1MjIEfxHdnSdwfshZVlV,413WfGS7CgAHEJD4DtAo3e,Happy Frame Of Mind,Horace Parlan,373706,4,"bebop,hard bop,jazz piano,soul jazz",0.47,0.533,7,-9.177,1,0.0458,0.635,0.00384,0.364,0.839,172.997,4
1BE4VOz2ZIJFQ88caUmXCd,3ZppcUE7tHnE6SzUR4ipSy,Franess - Remastered,Booker Ervin,310400,5,"bebop,free jazz,hard bop,jazz saxophone",0.467,0.489,10,-9.661,0,0.0362,0.708,0.661,0.308,0.516,91.403,4
1zvPuX61zt0sJfpG5E8ioH,5ZATfKurLqflrBhv2FLht5,Jungle Juice - Remastered,Horace Silver,406613,12,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.544,0.426,11,-10.99,0,0.0277,0.847,0.623,0.132,0.545,99.606,3
2ROhhfIYLAhqrZoWkHj7XN,38C3okxv3fyyOIQUVPCdGX,Avotcja One,Lee Morgan,405866,6,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.449,0.539,7,-10.309,0,0.029,0.826,0.00473,0.158,0.633,103.758,4
6GWJgCXsyOlDJvDDfQgNWG,1ZpPJRe9erwiWi548SKVyn,Son Of Ice Bag - Remastered 2003/Rudy Van Gelder Edition,Dr. Lonnie Smith,675120,30,"hammond organ,instrumental funk,jazz funk,jazz organ,soul jazz",0.683,0.826,0,-10.485,1,0.0381,0.108,0.322,0.125,0.588,132.298,4
61maVHQ0NohrtSMiYqpsz0,1N0ymPm6hUQbmzXDuERfeT,Amanda,Big John Patton,368400,8,"hard bop,jazz funk,jazz organ,soul jazz",0.463,0.661,10,-8.658,1,0.0346,0.733,0.0271,0.0997,0.753,152.996,4
4U3e69vkdv7Yr9l3DeWWy0,338mC0yGyX0C9of8QMJ5hK,Blue Ammons,Gene Ammons,294906,13,"bebop,hard bop,jazz,jazz saxophone,soul jazz,stride",0.685,0.388,3,-10.379,0,0.0401,0.681,0.743,0.146,0.384,73.488,4
4isfuachp2xI7QwN9HBAk2,3CsHGnB9qK3KYH7xmyGAGX,Epistrophy - Remastered 2006 / Rudy Van Gelder Edition,Art Taylor,408520,7,"hard bop,jazz drums",0.615,0.526,1,-9.517,1,0.0406,0.743,0.00358,0.109,0.429,135.787,4
6MEflPupaSTvdj9QuSqGkX,413WfGS7CgAHEJD4DtAo3e,Pyramid,Horace Parlan,389346,3,"bebop,hard bop,jazz piano,soul jazz",0.428,0.516,2,-8.844,0,0.042,0.802,0.0222,0.0715,0.512,167.216,4
0lPAhfSWhb9mZ7aCvcJn8w,2dRsXWVnkku2cMDtV1h6NP,Thomasville,Stanley Turrentine,396906,4,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.659,0.422,10,-13.482,1,0.0345,0.673,0.0000108,0.23,0.711,93.546,4
6HQJ7UosHixDqsNud7WvYp,1Sc9ykJB728MAZab1Ocwy8,Zellmar's Delight,Sonny Clark,343560,6,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.661,0.56,5,-7.452,0,0.0433,0.768,0.083,0.203,0.788,95.901,4
4ekAvZKD5AmzgWB7UQTgAa,1lB7KbOr9xdPK1CuasxmeA,Nursery Blues,Jackie McLean,398333,0,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.584,0.391,5,-11.292,0,0.036,0.86,0.0355,0.0837,0.531,74.87,4
6nnJCshrmhKmsdgtX5J7Ok,3ZUZYvTkSr7kJQyAXVpqaL,My Girl Shirl - Remastered 2015,Donald Byrd,347906,5,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.388,0.417,1,-11.345,1,0.0402,0.795,0.00436,0.356,0.731,206.977,4
1zw7wFVrV9SJv0wAA1eqwb,2SZ1e7QHN5jon9tpSpQl44,Gate City Blues,Duke Pearson,309853,7,"hard bop,jazz piano,soul jazz",0.585,0.389,7,-12.36,1,0.0356,0.945,0.158,0.129,0.542,120.962,4
59dZlpqcLwgzm8IgEz1oCv,0RKsF1pa3v0hhEeJbt5AxV,Little Johnny C,Johnny Coles,311000,19,"hard bop,jazz trumpet",0.563,0.618,3,-8.362,0,0.0519,0.632,0.000125,0.349,0.652,142.857,4
1AJVtxiw4z2EQFITZ539IQ,"420BtT2Zyze7Eb9zqHcliW,2S27O34UwJEsIRSToUoyyo",Andrea,"Blue Mitchell,Tony Sestanovich",313666,4,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.498,0.335,2,-11.086,0,0.0679,0.843,0.00556,0.0665,0.621,165.311,3
1R32Fy8FO0sn3o7AOLxliA,5ZATfKurLqflrBhv2FLht5,Calcutta Cutie - Rudy Van Gelder Edition/1999 Digital Remaster,Horace Silver,511026,22,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.574,0.218,0,-12.896,1,0.0456,0.959,0.713,0.11,0.177,144.46,4
5V25N8NHaXmSjerCAYuOtn,413WfGS7CgAHEJD4DtAo3e,Home Is Africa,Horace Parlan,529760,6,"bebop,hard bop,jazz piano,soul jazz",0.45,0.434,8,-10.964,1,0.056,0.672,0.158,0.109,0.612,161.6,4
4olLRN9dMih6UCpCxR7a9P,3ZppcUE7tHnE6SzUR4ipSy,Boo's Blues - Remastered,Booker Ervin,335893,9,"bebop,free jazz,hard bop,jazz saxophone",0.473,0.535,0,-10.949,0,0.0432,0.555,0.513,0.145,0.647,136.607,4
06oy5G9UrrpFvV3vq92nqq,1lB7KbOr9xdPK1CuasxmeA,'Snuff - Digital Remaster/2006,Jackie McLean,465280,6,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.522,0.621,5,-7.449,0,0.0376,0.564,0,0.168,0.758,114.959,4
357DXT893etkvNxlmRF4U4,38C3okxv3fyyOIQUVPCdGX,Twice Around - 2005 Digital Remaster,Lee Morgan,455880,5,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.439,0.816,5,-7.884,0,0.0534,0.501,0.00000342,0.111,0.806,130.196,4
0nHjdvbKsDcKjKKs1wuRQp,6QQuESLtKhAOcLW2TeWC2t,When Love Is New,Art Blakey,362466,14,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.303,0.14,6,-14.638,0,0.0459,0.907,0.0414,0.141,0.191,62.372,4
3cJy84ty589VIbnfJdwiQN,5cbutZUQE7SUCA6MsEMbBv,The Dip - Remastered,Hank Mobley,477160,15,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.529,0.803,3,-7.171,0,0.0775,0.754,0.0437,0.274,0.653,155.464,4
782py08Vd3JdBAP79X0FSz,38C3okxv3fyyOIQUVPCdGX,Totem Pole - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan,614946,24,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.568,0.686,1,-7.432,1,0.0393,0.794,0.00324,0.11,0.553,138.406,4
1Q63MpXhy1RI8Qwgy3DJ1p,3BG0nwVh3Gc7cuT4XdsLtt,Pedro's Time - Rudy Van Gelder 24-Bit Remastering/2000,Joe Henderson,604813,7,"avant-garde jazz,bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz saxophone,soul jazz,stride",0.502,0.452,5,-10.274,0,0.0471,0.815,0.235,0.105,0.576,141.162,4
7vFgiTNvymHTpC4mFc6F8y,2fMvylhnE23sAlyePKK8er,Sunrise In Mexico - Remastered 2014,Kenny Dorham,337586,0,"bebop,big band,free jazz,hard bop,jazz,jazz trumpet,stride",0.516,0.411,2,-13.814,0,0.0769,0.66,0.0252,0.306,0.491,78.764,4
2rrpSnItbu4ONFsF9gkHwe,5cbutZUQE7SUCA6MsEMbBv,I Should Care - Remastered 2006,Hank Mobley,459826,12,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.618,0.111,5,-14.968,0,0.0433,0.982,0.176,0.0914,0.33,107.18,4
0PHqHvmg4TIaANfbsvDMTR,"0kbYTNQb4Pb1rPbbaF0pT4,2hGh5VOeeqimQFxqXvfCUf,5cbutZUQE7SUCA6MsEMbBv,5ncBRFyyylFng7kQJaRXN0,0M1UOBJZ9tcKJbrbnVlHZG,7KLg0R9RSUabK2CG2MTbBJ","Someday My Prince Will Come (feat. John Coltrane, Hank Mobley, Wynton Kelly, Paul Chambers & Jimmy Cobb)","Miles Davis,John Coltrane,Hank Mobley,Wynton Kelly,Paul Chambers,Jimmy Cobb",542400,41,"cool jazz,hard bop,jazz,jazz fusion,jazz trumpet,uk contemporary jazz,bebop,free jazz,jazz saxophone,soul jazz,vocal jazz,japanese jazz,jazz piano,stride,jazz double bass,jazz drums",0.516,0.309,0,-12.602,0,0.0331,0.813,0.00301,0.156,0.277,152.066,3
34awem0NGNdHpLkTt3t1vI,67PZTxaHKMZBFRUh8wIzCy,All Or Nothing At All,John Coltrane Quartet,215040,31,"bebop,contemporary post-bop,hard bop,jazz,jazz quartet,jazz saxophone,stride,vocal jazz",0.477,0.447,7,-11.894,1,0.0486,0.695,0.000302,0.079,0.496,91.713,4
6TwPabnj1LeqVsmRJVYqY3,0ZqhrTXYPA9DZR527ZnFdO,Mahjong - Rudy Van Gelder 24 Bit Mastering/1999 Digital Remaster,Wayne Shorter,464360,19,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz",0.361,0.479,0,-8.77,0,0.0298,0.743,0.00000909,0.185,0.415,84.219,4
117fV8pV7AMHPIaCCuK3ww,"6QQuESLtKhAOcLW2TeWC2t,4oMI5jKhAOEg3T8HIY3HxI",One By One,"Art Blakey,The Jazz Messengers",382733,12,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.475,0.365,5,-15.108,1,0.0335,0.251,0.000586,0.813,0.516,132.476,4
67bf8790fxgVyXY1Jryx5A,2o346NHhUAlVxl5uXBVxK7,Games - Live,The Cannonball Adderley Quintet,439106,12,"bebop,big band,hard bop,jazz,jazz saxophone,soul jazz",0.407,0.703,7,-9.473,0,0.0718,0.425,0.0219,0.903,0.652,88.949,4
4ze7twORR4XH6Y6uzZPgq1,7bRRGFzdK2CpN7wQ8HCh9y,Make Someone Happy - Live,Art Farmer Quintet,417920,2,cool jazz,0.507,0.287,3,-15.877,1,0.067,0.497,0.0577,0.686,0.58,116.027,5
0bitBOGIhK1YbtyQrbr6Py,6X5NRg8NxAtOrwi1Gj1zMV,Cloak And Dagger,Jimmy Heath Quintet,260933,4,,0.518,0.278,0,-16.284,0,0.0488,0.629,0.0261,0.366,0.595,115.524,4
1S1g9tVIPxurKI1PgxA2Bg,2dRsXWVnkku2cMDtV1h6NP,Jubilee Shout,Stanley Turrentine,640573,5,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.614,0.474,5,-9.988,0,0.0367,0.552,0.00116,0.0896,0.674,94.355,4
7xFdaT4Q43NcAcw0Js72mT,413WfGS7CgAHEJD4DtAo3e,Al's Tune,Horace Parlan,426040,3,"bebop,hard bop,jazz piano,soul jazz",0.445,0.518,2,-9.227,0,0.0357,0.773,0.00631,0.145,0.415,175.923,4
6REiKkLc9elumtY1OOqeRq,1Sc9ykJB728MAZab1Ocwy8,Melody For C - 2008 Digital Remaster; Rudy Van Gelder Edition,Sonny Clark,470946,11,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.629,0.489,0,-8.428,1,0.037,0.831,0.0344,0.212,0.712,82.462,4
5tSD3SWFAbQxM9RL5Mxx3A,1lB7KbOr9xdPK1CuasxmeA,Sundu - Remastered 1999 / Rudy Van Gelder Edition,Jackie McLean,294893,18,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.521,0.46,3,-9.498,1,0.0404,0.857,0.034,0.166,0.409,148.48,4
6XhZU5osZoYRyfpng46MjC,3ZUZYvTkSr7kJQyAXVpqaL,Sudwest Funk - Rudy Van Gelder Edition/Digital Remaster/2006,Donald Byrd,411440,9,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.567,0.463,10,-7.91,1,0.0362,0.747,0.00776,0.151,0.499,130.207,4
5ybCHbilLw5BWZfWr85RuI,5cbutZUQE7SUCA6MsEMbBv,Tune Up,Hank Mobley,652933,4,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.475,0.501,9,-11.728,0,0.0519,0.564,0.0181,0.0489,0.658,130.238,4
149t93hQt9KF5TjsP1Jx9n,2Ma7hbsouPDXerzHHcfnVK,Quantrale,Curtis Fuller,369413,15,"bebop,hard bop,jazz,jazz brass,jazz trombone",0.69,0.525,10,-10.466,0,0.0611,0.97,0.397,0.135,0.723,78.348,4
3R9xVqmWBjvULH9C24C9fF,1Sc9ykJB728MAZab1Ocwy8,Bootin' It,Sonny Clark,315333,9,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.58,0.518,3,-9.248,1,0.0417,0.936,0.636,0.17,0.811,122.42,4
7h1lvnmzqCZc2BSzQVZxHm,5cbutZUQE7SUCA6MsEMbBv,Startin' From Scratch - Rudy Van Gelder Edition/Digital Remaster/2008,Hank Mobley,403520,11,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.408,0.64,10,-8.458,0,0.0558,0.605,0.136,0.378,0.775,149.025,4
3qzRBnAfYOdHpZ8iDVMvSf,23i8EixXKG0EWGRCfHlUGN,Thinking Of You,Milt Jackson,264800,2,"bebop,contemporary post-bop,hard bop,jazz,jazz vibraphone,soul jazz",0.558,0.0675,5,-19.655,0,0.0516,0.99,0.875,0.0814,0.512,68.376,4
5dPUrl7qMfchlVgXSNOhWQ,4L9xEztn5PKQIO5WnI5W3u,Mox Nix - Remastered,Art Farmer,281293,22,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride",0.455,0.206,2,-16.499,0,0.0562,0.837,0.375,0.0667,0.499,170.501,3
0dQ612ZRgVZgIGB3aElhvA,78NDaMzmcDKjt7mkXs7AuG,I Didn't Know What Time It Was,Benny Golson,324306,0,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.396,0.221,2,-16.066,0,0.0372,0.864,0.0271,0.107,0.591,163.585,4
54kUpFkWB0TORHAYSNqgj3,34508dX6EdFdskeHYJdnF1,Minor Vamp,Curtis Fuller Quintet,313626,16,hard bop,0.578,0.25,1,-19.047,1,0.0544,0.866,0.0863,0.0874,0.702,124.861,4
2ODUX5uIHguskvgiikcYXT,3L1yA3C6FZ8wOfDS40Tnd8,For Minors Only,Jimmy Heath Sextet,296426,4,,0.492,0.493,5,-13.49,0,0.0349,0.626,0.00000191,0.113,0.737,103.66,4
5yBiR8gx0EwlVow5mYWpT6,2o346NHhUAlVxl5uXBVxK7,Jeannine - Remastered,The Cannonball Adderley Quintet,438133,24,"bebop,big band,hard bop,jazz,jazz saxophone,soul jazz",0.542,0.386,6,-12.949,1,0.0428,0.581,0.0000353,0.167,0.613,104.713,4
3YMq8WqwNBKNxzUjthJTLK,"7KjjSmSX5wCE1KYOerEf6D,03YhcM6fxypfwckPCQV8pQ",Mean To Me,"Nat Adderley,Wes Montgomery",301946,0,"bebop,hard bop,jazz,jazz trumpet,soul jazz,jazz fusion,jazz guitar",0.665,0.14,5,-16.069,0,0.0639,0.675,0.331,0.132,0.529,132.219,4
0Li4Y1MCwRy5krcFtjnIpj,03YhcM6fxypfwckPCQV8pQ,"Blue 'N' Boogie - Live At Tsubo, Berkeley, California, USA / 1962",Wes Montgomery,578493,0,"hard bop,jazz,jazz fusion,jazz guitar",0.51,0.495,5,-14.178,0,0.0601,0.565,0.0606,0.689,0.733,136.262,4
7KStQfaZ7HyaRM7uBfCyG6,5gq6SmB0tmvgwgFH5Ma7Rv,Relaxin' At Camarillo,Joe Pass Quartet,640733,6,jazz quartet,0.364,0.293,0,-19.135,1,0.0553,0.852,0.516,0.361,0.636,181.769,4
1wEGNcRRtInv5fiBEA8xRZ,0O7NCxpI0C3RLwvbWBNWhO,Swingin' At Sugar Ray's - Remastered 2007/Rudy Van Gelder Edition,Baby Face Willette,395146,14,"hard bop,jazz organ,soul jazz",0.644,0.762,1,-8.184,1,0.0587,0.849,0.591,0.202,0.831,114.001,4
6KGN4IZ0tBwoIh0p8kE6EJ,5QFpvP79VaxZ7sty3RyBPS,Southern Exposure,Fred Jackson,417160,2,soul jazz,0.44,0.285,10,-13.377,0,0.0489,0.823,0.0871,0.107,0.159,67.54,4
5zG1bXWOilvest80oH9Hx8,1N0ymPm6hUQbmzXDuERfeT,One Step Ahead,Big John Patton,386760,7,"hard bop,jazz funk,jazz organ,soul jazz",0.494,0.546,5,-11.112,0,0.0314,0.695,0.00875,0.149,0.6,138.68,5
5KsfFAe659GbGQ9Tm7FRk1,6dAtGAnHCQ1ujMUZ9Ep82k,Lazy Afternoon - Rudy Van Gelder Edition / Remastered 2009,Grant Green,464080,16,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.466,0.311,9,-16.022,0,0.04,0.956,0.681,0.113,0.257,110.27,5
4GTeLW2Gz45xO6KLoAJhCQ,3uO6HG2JwyP744sg4PMmg5,Una Muy Bonita,Bobby Hutcherson,387560,12,"avant-garde jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz vibraphone,mallet",0.575,0.526,6,-11.256,1,0.0273,0.595,0.00000859,0.102,0.765,96.522,4
51muL8CKEsuG3hS3cqpqxP,5ZATfKurLqflrBhv2FLht5,Mary Lou,Horace Silver,429840,13,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.467,0.616,5,-9.995,0,0.0258,0.673,0.00291,0.202,0.578,95.967,3
7Bb5xzjIjlMpFQlnQG7Ti2,3BG0nwVh3Gc7cuT4XdsLtt,Teeter Totter - Rudy Van Gelder 24-Bit Remastering/2000,Joe Henderson,513026,11,"avant-garde jazz,bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz saxophone,soul jazz,stride",0.492,0.727,5,-9.205,0,0.0496,0.68,0.000584,0.243,0.676,125.259,4
4wupMhFWAQzP8CGROC1D2r,2fMvylhnE23sAlyePKK8er,Straight Ahead - Remasted 1998/ Rudy Van Gelder Edition,Kenny Dorham,538973,13,"bebop,big band,free jazz,hard bop,jazz,jazz trumpet,stride",0.585,0.569,8,-9.147,1,0.051,0.835,0.00789,0.0713,0.725,123.133,4
65CdHWCm59ybWzrLEnjKuQ,2ZvrvbQNrHKwjT7qfGFFUW,The Maze - Remastered,Herbie Hancock,408466,22,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.397,0.576,4,-8.863,0,0.0556,0.518,0.00000391,0.098,0.658,176.431,3
5UJ4MNSpnZa2evJS8sUN0I,0fTHKjepK5HWOrb2rkS5Em,Nostrand And Fulton - Remastered 2006/Rudy Van Gelder Edition,Freddie Hubbard,427573,8,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.427,0.506,1,-7.853,0,0.0447,0.814,0.0516,0.263,0.666,177.837,3
48XGuQEUSy0lGQIKiO0eVs,6QQuESLtKhAOcLW2TeWC2t,Sweet 'n' Sour,Art Blakey,331600,0,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.356,0.359,5,-13.985,1,0.0398,0.692,0.006,0.153,0.497,67.141,4
3MVJ2ATKRTQNALIjD2tBdn,2Ma7hbsouPDXerzHHcfnVK,The Clan,Curtis Fuller,379333,0,"bebop,hard bop,jazz,jazz brass,jazz trombone",0.533,0.639,2,-7.918,0,0.0412,0.429,0.00000599,0.0826,0.563,143.262,4
1u0aFxyAorJZAIPXFmgV2y,"4L9xEztn5PKQIO5WnI5W3u,78NDaMzmcDKjt7mkXs7AuG",The Cool One,"Art Farmer,Benny Golson",186533,1,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride,jazz saxophone,vocal jazz",0.689,0.192,4,-12.981,0,0.0305,0.828,0.192,0.343,0.489,62.962,4
5CsQisDoqqLgOqHwHWjuBf,017N2VIptuU1ZIehQyCzWM,Tonk,The Art Farmer Quartet,274893,23,"cool jazz,hard bop",0.725,0.134,0,-23.029,1,0.0751,0.973,0.898,0.117,0.65,104.909,4
29wByXcA5FYRIwDoTTa8w9,23i8EixXKG0EWGRCfHlUGN,Blues For Diahann,Milt Jackson,446266,2,"bebop,contemporary post-bop,hard bop,jazz,jazz vibraphone,soul jazz",0.537,0.227,10,-19.79,1,0.0412,0.866,0.12,0.157,0.631,105.247,4
5iXWNLCo5iyI0YoLMNpFMY,78NDaMzmcDKjt7mkXs7AuG,Stablemates,Benny Golson,347813,19,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.541,0.388,1,-16.816,1,0.0714,0.722,0.0794,0.0579,0.857,120.746,4
10xZBfGkdjfB1qWh2g0F6q,4jXfFzeP66Zy67HM2mvIIF,I'll Never Smile Again - Take 7,Bill Evans,390933,0,"bebop,cool jazz,jazz,jazz piano",0.525,0.476,5,-14.174,1,0.0434,0.834,0.711,0.22,0.745,122.162,4
3ltyfY7i02dZxI68ubuEfU,7KjjSmSX5wCE1KYOerEf6D,Broadway Lady,Nat Adderley,262360,0,"bebop,hard bop,jazz,jazz trumpet,soul jazz",0.541,0.474,0,-11.364,1,0.0338,0.804,0.672,0.0755,0.7,123.333,4
4R6IJsYHnYobG0zfAO3oxn,2o346NHhUAlVxl5uXBVxK7,Exodus - Live,The Cannonball Adderley Quintet,460306,6,"bebop,big band,hard bop,jazz,jazz saxophone,soul jazz",0.459,0.627,0,-6.91,1,0.0471,0.752,0.383,0.691,0.649,96.243,3
0lDtDzMuRK1rk7Bp9wGCdN,6M7ScGp8p2GspFJaIMh1Yo,Blue Daniel,Shelly Manne,523333,4,"cool jazz,jazz drums",0.627,0.188,9,-19.094,1,0.0477,0.681,0.284,0.303,0.362,129.666,3
0zBVcsjZHmTjqJDA9cHrfo,03YhcM6fxypfwckPCQV8pQ,Klactoveedsedstene - Instrumental,Wes Montgomery,598040,4,"hard bop,jazz,jazz fusion,jazz guitar",0.445,0.48,1,-14.493,1,0.0667,0.631,0.588,0.0891,0.731,98.552,3
6hZwHG7tN4KQiBelKMHB5O,03YhcM6fxypfwckPCQV8pQ,Far Wes,Wes Montgomery,352733,21,"hard bop,jazz,jazz fusion,jazz guitar",0.64,0.215,6,-14.01,0,0.0407,0.904,0.34,0.105,0.455,104.535,4
3FVbuABgbsBNqTUdCZbqpc,5v74mT11KGJqadf9sLw4dA,The Chant,Cannonball Adderley,396493,6,"bebop,big band,cool jazz,hard bop,jazz,jazz blues,vocal jazz",0.695,0.355,10,-9.821,1,0.0395,0.616,0.134,0.0819,0.626,135.934,4
66tr5IjGmt9m8FVbgEpWGD,420BtT2Zyze7Eb9zqHcliW,Why Do I Love You?,Blue Mitchell,325466,0,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.413,0.22,0,-18.23,0,0.0506,0.922,0.594,0.124,0.395,182.981,4
4FZRr6ijNU8JozBgokEKEf,0xRqtLGIVSzXM9yg2wFMLC,Soul Time,Bobby Timmons,384306,10,"bebop,hard bop,jazz,jazz piano,soul jazz,stride",0.503,0.34,5,-14.8,1,0.0955,0.774,0.826,0.113,0.772,202.017,3
3LR9RHZ3BFzYJpuq8Q8ZZG,6ykfXAed2KOLOMI3R0TZdz,Sincerely Diana,Art Blakey & The Jazz Messengers,411133,17,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.581,0.633,1,-8.505,1,0.0577,0.703,0.575,0.147,0.686,108.064,4
3HQBY6YfomUIXgyowl6pvs,38C3okxv3fyyOIQUVPCdGX,These Are Soulful Days,Lee Morgan,565106,20,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.606,0.266,1,-14.431,1,0.0724,0.885,0.714,0.159,0.49,124.058,4
2GUgyOy7brkRXvdDwbxUKF,"4JgvfZeCWGzEPGR6yVaXuX,1lB7KbOr9xdPK1CuasxmeA",Street Singer,"Tina Brooks,Jackie McLean",620706,7,"bebop,hard bop,jazz,jazz saxophone,avant-garde jazz,contemporary post-bop,free jazz",0.569,0.269,5,-12.739,0,0.0381,0.782,0.0897,0.125,0.368,128.333,4
5qoM9BHDMsPFewcv5fv09j,4PNIQCDBeVCSSqKUhvkP8Y,Horace-Scope,Horace Silver Quintet,283266,6,"bebop,hard bop,jazz,soul jazz",0.485,0.281,1,-16.678,0,0.039,0.769,0.00235,0.227,0.572,98.093,4
1osjVaShUB9PdfBMZgXdN8,65uKPt40QH8dMBLuoJHPVY,Undercurrent - Rudy Van Gelder Edition/2007 Remaster,Kenny Drew,438066,15,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,stride",0.475,0.749,2,-7.782,0,0.0677,0.713,0.000458,0.185,0.67,76.281,4
1niBlhuYWv5D52E1z8PrmI,5cbutZUQE7SUCA6MsEMbBv,Roll Call - Rudy Van Gelder Edition,Hank Mobley,633826,16,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.492,0.681,5,-11.005,0,0.078,0.715,0.0621,0.0917,0.822,127.428,4
6hmQADTUGQXnfrABjZaWyb,0fTHKjepK5HWOrb2rkS5Em,Hub's Nub - Remastered 2002/Rudy Van Gelder Edition,Freddie Hubbard,411880,10,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.511,0.531,8,-9.825,1,0.0597,0.618,0.0455,0.104,0.734,119.712,4
1s1UN3QMJGyhXQAuMqNcbK,4JgvfZeCWGzEPGR6yVaXuX,True Blue,Tina Brooks,297680,31,"bebop,hard bop,jazz,jazz saxophone",0.631,0.514,5,-6.68,0,0.029,0.677,0.868,0.106,0.768,118.876,4
